run_prefix,db_name,study_name,architecture,encoder_name,trial,fold,epoch,train_loss,valid_loss,validation_mean_iou,validation_mean_dice,validation_pixel_accuracy,learning_rate,epoch_time_sec,loss,class_weights,class_weight_strategy,ce_weight,dice_weight,foreground_aux_weight,validation_loss_mode,batch_size,device,use_amp
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,58,0.0094186262400062,0.01056484505534172,0.8353139500492964,0.9063365570184652,0.9897283986042537,0.0005611516415334506,18.474547100000564,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,59,0.009617185647840852,0.010684248991310596,0.8278114191647363,0.9012781909440934,0.9896277024903819,0.0005611516415334506,18.84730590000072,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,60,0.009887119520593573,0.009884043596684933,0.8431031418020362,0.9111831642947953,0.9904453369593577,0.0005611516415334506,18.57449269999961,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,61,0.009367190687744706,0.010464911349117756,0.8366295020866569,0.9071893674243627,0.9898247093575866,0.0005611516415334506,19.113194600000497,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,62,0.009394835046044103,0.010810256004333496,0.8334225512441599,0.9051988939771524,0.9894448696757473,0.0005611516415334506,18.681781400000546,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,63,0.009430456989341312,0.009912380017340183,0.8430910975866283,0.9112626994099823,0.9903232981066326,0.0005611516415334506,18.89886159999878,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,64,0.009445388891078807,0.011899353004992008,0.7972178544075202,0.8803379706352453,0.9883393128299279,0.0005611516415334506,18.763799399999698,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,65,0.009760657449563344,0.010233192704617977,0.8365662240457633,0.9070459164721739,0.9899949326093664,0.0005611516415334506,18.803752699999677,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,66,0.009332367005171599,0.010851721279323101,0.8216265873728007,0.8971705811385894,0.9893792619591197,0.0005611516415334506,18.756832099999883,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,67,0.009593051120086953,0.00983460247516632,0.84455779157958,0.9122132413419605,0.9903831849413948,0.0005611516415334506,19.2000220000009,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,68,0.009507374631034004,0.012335109524428844,0.8013414187493528,0.882682840563897,0.988014362399308,0.0005611516415334506,19.038101600001028,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
