run_prefix,db_name,study_name,architecture,encoder_name,trial,fold,epoch,train_loss,valid_loss,validation_mean_iou,validation_mean_dice,validation_pixel_accuracy,learning_rate,epoch_time_sec,loss,class_weights,class_weight_strategy,ce_weight,dice_weight,foreground_aux_weight,validation_loss_mode,batch_size,device,use_amp
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,63,0.008429574524914777,0.00884233694523573,0.8470308634786271,0.9133988171527667,0.9911638313394948,0.0005050364773801055,52.07118579999951,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,64,0.008243362826329691,0.008324109949171543,0.8599207484319634,0.9216861969585007,0.991682377928745,0.000454532829642095,51.718454299996665,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,65,0.008288813961876763,0.00852704606950283,0.8520480331663881,0.916547098244604,0.9914795247751452,0.000454532829642095,51.71319900000526,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,66,0.008244734174675411,0.008241746574640274,0.8568288635072672,0.9195230643579047,0.991762957924302,0.000454532829642095,52.54562170000281,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,67,0.008200385780246169,0.008784872479736805,0.8486705466419152,0.9144769886444953,0.9912215102066659,0.000454532829642095,51.892240900000616,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,68,0.008396186927954356,0.008752238936722279,0.8422515458045536,0.9101050447825755,0.9912529783828147,0.000454532829642095,51.831496500002686,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,69,0.008389533449102331,0.008383393287658691,0.8546955991640591,0.9182321635910281,0.991622836556223,0.000454532829642095,52.58877019999636,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,70,0.00824081312727045,0.008294247090816498,0.8547328475029747,0.918148328101171,0.9917102634217758,0.000454532829642095,51.9888151999985,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,71,0.008305473846417886,0.008593558333814144,0.8400300419482526,0.9083676339816508,0.9914124004261251,0.000454532829642095,51.72415999999794,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,72,0.008394951897638815,0.008345887064933777,0.8522909450918865,0.9165781487785214,0.991660264958256,0.000454532829642095,51.70479399999749,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,73,0.00824206609416891,0.008276146836578846,0.8569021380100373,0.9196414217042909,0.9917327084684372,0.000454532829642095,51.593453199995565,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,74,0.008235192961162992,0.008193589746952057,0.8595377369915895,0.9213406879859128,0.9918141558942765,0.000454532829642095,51.79204960000061,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
